1886,10758,52.8539775,2.700042,-2,2021-04-30 14:40:12.548430152+00:00
1887,10758,52.8539775,2.700042,-2,2021-04-30 14:40:13.283847246+00:00
1888,10776,52.8539775,2.7065955,-5,2021-04-30 14:40:56.548384859+00:00
1889,10794,52.860531,2.713149,-4,2021-04-30 14:41:40.550504794+00:00
1890,10794,52.860531,2.713149,-4,2021-04-30 14:41:41.128668015+00:00
1891,10812,52.8670845,2.7197025,-2,2021-04-30 14:42:24.524786463+00:00
1892,10812,52.8670845,2.7197025,-2,2021-04-30 14:42:25.131209856+00:00
1893,10826,52.8670845,2.726256,-2,2021-04-30 14:43:08.506986335+00:00
1894,10836,52.873638,2.739363,2,2021-04-30 14:43:52.457390989+00:00
1895,10836,52.873638,2.739363,2,2021-04-30 14:43:52.888097867+00:00
1896,10842,52.8801915,2.7459165,4,2021-04-30 14:44:36.540044286+00:00
1897,10842,52.8801915,2.7459165,4,2021-04-30 14:44:37.332899738+00:00
1898,10842,52.8801915,2.75247,5,2021-04-30 14:45:20.537167356+00:00
1899,10846,52.886745,2.765577,0,2021-04-30 14:46:04.516749694+00:00
1900,10846,52.886745,2.765577,0,2021-04-30 14:46:05.148856527+00:00
1901,10855,52.8932985,2.7721305,2,2021-04-30 14:46:48.494504509+00:00
1902,10864,52.8932985,2.778684,1,2021-04-30 14:47:32.486636212+00:00
1903,10864,52.8932985,2.778684,1,2021-04-30 14:47:33.195043851+00:00
1904,10868,52.899852,2.791791,1,2021-04-30 14:48:16.468554982+00:00
1905,10868,52.9064055,2.7983445,3,2021-04-30 14:48:59.514530513+00:00
1906,10863,52.9064055,2.804898,3,2021-04-30 14:49:43.501960955+00:00
1907,10856,52.912959,2.818005,2,2021-04-30 14:50:27.486777262+00:00
1908,10852,52.9195125,2.8245585,-1,2021-04-30 14:51:11.475445221+00:00
1909,10852,52.9195125,2.8245585,-1,2021-04-30 14:51:12.214421162+00:00
1910,10855,52.9195125,2.831112,-1,2021-04-30 14:51:54.502758506+00:00
1911,10855,52.9195125,2.831112,-1,2021-04-30 14:51:55.212702265+00:00
1912,10860,52.926066,2.8376655,1,2021-04-30 14:52:38.494478005+00:00
1913,10865,52.9326195,2.8507725,-2,2021-04-30 14:53:22.467009635+00:00
1914,10865,52.9326195,2.8507725,-2,2021-04-30 14:53:22.992666067+00:00
1915,10868,52.9326195,2.857326,0,2021-04-30 14:54:06.414684837+00:00
1916,10868,52.9326195,2.857326,0,2021-04-30 14:54:06.872736577+00:00
1917,10867,52.939173,2.8638795,-2,2021-04-30 14:54:50.500886364+00:00
1918,10867,52.939173,2.870433,0,2021-04-30 14:55:34.484594041+00:00
